Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
1990-08-03,0.0,0.0,0.0,671.75,,
1990-08-07,0.0,0.0,0.0,662.84,,
1990-08-08,0.0,0.0,0.0,642.8,,
1990-08-09,0.0,0.0,0.0,649.01,,
1990-08-10,0.0,0.0,0.0,663.58,,
1990-08-13,0.0,0.0,0.0,695.88,,
1990-08-16,0.0,0.0,0.0,698.17,,
1990-08-17,0.0,0.0,0.0,696.7,,
1990-08-20,0.0,0.0,0.0,706.87,,
1990-08-21,0.0,0.0,0.0,725.34,,
1990-08-22,0.0,0.0,0.0,738.3,,
1990-08-23,0.0,0.0,0.0,735.96,,
1990-08-27,0.0,0.0,0.0,767.09,,
1990-08-28,0.0,0.0,0.0,766.18,,
1990-08-29,0.0,0.0,0.0,765.76,,
1990-08-30,0.0,0.0,0.0,792.7,,
1990-09-03,0.0,0.0,0.0,797.58,,
1990-09-04,0.0,0.0,0.0,769.03,,
1990-09-05,0.0,0.0,0.0,767.48,,
1990-09-06,0.0,0.0,0.0,781.48,,
1990-09-07,0.0,0.0,0.0,792.33,,
1990-09-10,0.0,0.0,0.0,801.56,,
1990-09-11,0.0,0.0,0.0,820.81,,
1990-09-12,0.0,0.0,0.0,806.76,,
1990-09-14,0.0,0.0,0.0,767.49,,
1990-09-18,0.0,0.0,0.0,805.37,,
1990-09-19,0.0,0.0,0.0,813.63,,
1990-09-20,0.0,0.0,0.0,810.59,,
1990-09-21,0.0,0.0,0.0,828.75,,
1990-09-25,0.0,0.0,0.0,866.0,,
1990-09-26,0.0,0.0,0.0,834.99,,
1990-09-27,0.0,0.0,0.0,841.58,,
1990-10-04,0.0,0.0,0.0,842.63,,
1990-10-09,0.0,0.0,0.0,922.47,,
1990-10-11,0.0,0.0,0.0,862.74,,
1990-10-12,0.0,0.0,0.0,825.38,,
1990-10-15,0.0,0.0,0.0,766.9,,
1990-10-18,0.0,0.0,0.0,778.4,,
1990-10-22,0.0,0.0,0.0,734.9,,
