Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2009-01-01,,,,1000.0,,
2009-01-02,,,,997.75,,
2009-01-05,,,,1021.95,,
2009-01-06,,,,1019.45,,
2009-01-07,,,,953.1,,
2009-01-09,,,,937.0,,
2009-01-12,,,,906.55,,
2009-01-13,,,,904.65,,
2009-01-14,,,,934.55,,
2009-01-15,,,,908.75,,
2009-01-16,,,,937.05,,
2009-01-19,,,,942.25,,
2009-01-20,,,,923.45,,
2009-01-21,,,,895.65,,
2009-01-22,,,,896.55,,
2009-01-23,,,,883.9,,
2009-01-27,,,,915.75,,
2009-01-28,,,,937.5,,
2009-01-29,,,,930.2,,
2009-01-30,,,,946.35,,
2009-02-02,,,,920.35,,
2009-02-03,,,,929.1,,
2009-02-04,,,,935.1,,
2009-02-05,,,,921.8,,
2009-02-06,,,,941.5,,
2009-02-09,,,,967.3,,
2009-02-10,,,,975.65,,
2009-02-11,,,,970.75,,
2009-02-12,,,,956.45,,
2009-02-13,,,,970.9,,
2009-02-16,,,,939.9,,
2009-02-17,,,,917.65,,
2009-02-18,,,,921.1,,
2009-02-19,,,,925.4,,
2009-02-20,,,,908.15,,
2009-02-24,,,,909.35,,
2009-02-25,,,,918.75,,
2009-02-26,,,,931.15,,
2009-02-27,,,,919.45,,
2009-03-02,,,,891.85,,
2009-03-03,,,,875.6,,
2009-03-04,,,,884.95,,
2009-03-05,,,,864.4,,
2009-03-06,,,,878.25,,
2009-03-09,,,,862.55,,
2009-03-12,,,,877.65,,
2009-03-13,,,,911.25,,
2009-03-16,,,,927.7,,
2009-03-17,,,,921.45,,
2009-03-18,,,,933.6,,
2009-03-19,,,,932.45,,
2009-03-20,,,,929.45,,
2009-03-23,,,,967.2,,
2009-03-24,,,,966.65,,
2009-03-25,,,,980.45,,
2009-03-26,,,,1017.6,,
2009-03-27,,,,1024.55,,
2009-03-30,,,,989.6,,
2009-03-31,,,,1007.5,,
2009-04-01,,,,1016.2,,
