Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2009-01-01,,,,1500.0,,
2009-01-02,,,,1520.1,,
2009-01-05,,,,1588.65,,
2009-01-06,,,,1603.45,,
2009-01-07,,,,1474.1,,
2009-01-09,,,,1430.85,,
2009-01-12,,,,1376.45,,
2009-01-13,,,,1356.4,,
2009-01-14,,,,1404.65,,
2009-01-15,,,,1347.6,,
2009-01-16,,,,1395.55,,
2009-01-19,,,,1397.8,,
2009-01-20,,,,1358.75,,
2009-01-21,,,,1298.55,,
2009-01-22,,,,1303.45,,
2009-01-23,,,,1274.55,,
2009-01-27,,,,1318.55,,
2009-01-28,,,,1365.95,,
2009-01-29,,,,1363.9,,
2009-01-30,,,,1391.2,,
2009-02-02,,,,1324.9,,
2009-02-03,,,,1335.65,,
2009-02-04,,,,1341.2,,
2009-02-05,,,,1325.5,,
2009-02-06,,,,1358.5,,
2009-02-09,,,,1413.65,,
2009-02-10,,,,1430.9,,
2009-02-11,,,,1426.1,,
2009-02-12,,,,1406.75,,
2009-02-13,,,,1442.6,,
2009-02-16,,,,1378.75,,
2009-02-17,,,,1329.8,,
2009-02-18,,,,1314.7,,
2009-02-19,,,,1313.1,,
2009-02-20,,,,1274.6,,
2009-02-24,,,,1264.1,,
2009-02-25,,,,1270.35,,
2009-02-26,,,,1269.75,,
2009-02-27,,,,1271.8,,
2009-03-02,,,,1218.35,,
2009-03-03,,,,1191.8,,
2009-03-04,,,,1189.0,,
2009-03-05,,,,1150.5,,
2009-03-06,,,,1172.3,,
2009-03-09,,,,1155.0,,
2009-03-12,,,,1191.9,,
2009-03-13,,,,1254.8,,
2009-03-16,,,,1287.35,,
2009-03-17,,,,1271.55,,
2009-03-18,,,,1298.95,,
2009-03-19,,,,1300.2,,
2009-03-20,,,,1289.95,,
2009-03-23,,,,1369.75,,
2009-03-24,,,,1381.15,,
2009-03-25,,,,1419.6,,
2009-03-26,,,,1472.4,,
2009-03-27,,,,1485.55,,
2009-03-30,,,,1392.35,,
2009-03-31,,,,1410.95,,
2009-04-01,,,,1445.7,,
