Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2012-04-12,101.0,101.0,95.95,97.3,96.95,940724.0,920.94
2012-04-13,96.85,96.9,92.5,95.0,94.85,132886.0,125.68
2012-04-16,94.85,94.85,92.2,92.2,92.7,66672.0,62.08
2012-04-17,93.0,93.0,90.0,91.5,91.15,80956.0,73.62
2012-04-18,88.5,95.7,88.5,95.7,95.7,70645.0,65.44
2012-04-19,97.2,100.45,95.6,100.45,100.45,139538.0,138.65
2012-04-20,103.5,103.5,97.05,98.0,98.2,45858.0,45.66
2012-04-23,99.0,99.0,94.55,97.5,96.35,15605.0,15.09
2012-04-24,97.0,99.5,95.2,99.0,99.25,38854.0,37.87
2012-04-25,96.7,101.0,96.7,100.5,100.4,70776.0,70.6
2012-04-26,101.85,102.9,97.0,98.35,98.05,53815.0,53.2
2012-04-27,99.0,99.0,95.1,95.55,95.7,31995.0,30.91
2012-04-28,95.55,96.5,94.8,95.75,95.05,3280.0,3.13
2012-04-30,94.3,96.95,94.3,96.0,96.05,10566.0,10.13
2012-05-02,97.95,97.95,93.7,95.3,94.75,14853.0,14.11
2012-05-03,96.2,96.2,92.5,92.5,92.6,8361.0,7.8
2012-05-04,92.0,92.5,89.0,90.45,90.05,17666.0,15.96
2012-05-07,90.0,90.6,87.6,89.55,90.05,22876.0,20.35
2012-05-08,90.0,92.9,89.05,92.0,92.35,31186.0,28.64
2012-05-09,91.5,92.9,89.25,89.6,89.95,6479.0,5.89
2012-05-10,91.9,91.9,87.65,88.5,88.45,7525.0,6.79
2012-05-11,88.05,89.7,85.8,86.3,86.55,15726.0,13.72
2012-05-14,87.0,87.8,85.15,85.2,85.5,6343.0,5.46
2012-05-15,85.0,86.5,84.15,86.0,85.6,11652.0,9.92
2012-05-16,86.95,86.95,81.9,82.6,82.65,15667.0,13.07
2012-05-17,85.8,85.9,73.0,80.2,80.35,28510.0,23.08
2012-05-18,80.5,81.3,78.0,80.15,80.4,12397.0,9.88
2012-05-21,81.0,81.75,80.0,81.35,81.05,113135.0,91.63
2012-05-22,81.0,82.75,80.5,81.0,81.0,10737.0,8.77
2012-05-23,80.65,81.5,80.5,81.0,80.95,2357.0,1.91
2012-05-24,81.95,82.7,79.0,82.7,82.45,8139.0,6.61
2012-05-25,82.0,82.1,80.75,80.8,80.85,10717.0,8.7
2012-05-28,82.0,82.0,81.0,81.75,81.45,27210.0,22.16
2012-05-29,82.4,84.1,82.0,83.9,83.5,10704.0,8.92
2012-05-30,84.9,90.75,84.9,88.75,88.05,39509.0,34.81
2012-05-31,88.05,88.5,86.5,88.45,88.2,9900.0,8.7
2012-06-01,86.25,88.5,86.1,86.1,86.85,13028.0,11.38
2012-06-04,85.5,88.4,85.05,87.2,86.55,7164.0,6.17
2012-06-05,85.15,87.45,84.05,84.1,84.75,11955.0,10.24
2012-06-06,84.1,86.9,84.0,84.75,85.75,29544.0,25.28
2012-06-07,86.0,87.2,84.65,87.0,86.25,41678.0,35.75
2012-06-08,85.1,86.7,83.1,83.5,84.8,28309.0,24.16
2012-06-11,84.1,86.75,84.1,85.15,85.95,166074.0,142.82
2012-06-12,85.95,86.95,83.9,85.2,85.05,52394.0,44.25
2012-06-13,86.0,87.1,85.5,86.75,86.85,167417.0,143.26
2012-06-14,85.75,86.5,84.0,85.0,84.85,52123.0,44.74
