Date,Close
2009-10-05,3081.89
2009-10-06,3086.51
2009-10-07,3098.97
2009-10-08,3121.93
2009-10-09,3089.43
2009-10-12,3138.43
2009-10-14,3194.4
2009-10-15,3200.51
2009-10-16,3208.5
2009-10-17,3224.93
2009-10-20,3251.11
2009-10-21,3222.04
2009-10-22,3165.93
2009-10-23,3212.43
2009-10-26,3171.0
2009-10-27,3056.14
2009-10-28,3053.39
2009-10-29,3010.59
2009-10-30,2998.96
2009-11-03,2870.45
2009-11-04,2962.12
2009-11-05,3014.13
2009-11-06,3059.99
2009-11-09,3133.07
2009-11-10,3128.99
2009-11-11,3214.72
2009-11-12,3201.46
2009-11-13,3216.24
2009-11-16,3246.83
2009-11-17,3258.76
2009-11-18,3261.15
2009-11-19,3213.02
2009-11-20,3250.96
2009-11-23,3270.28
2009-11-24,3281.58
2009-11-25,3299.53
2009-11-26,3260.86
2009-11-27,3222.29
2009-11-30,3285.22
2009-12-01,3349.24
2009-12-02,3354.76
2009-12-03,3389.3
2009-12-04,3382.95
2009-12-07,3343.34
2009-12-08,3397.14
2009-12-09,3381.12
2009-12-10,3399.19
2009-12-11,3375.03
2009-12-14,3366.7
2009-12-15,3326.6
2009-12-16,3355.54
2009-12-17,3384.88
2009-12-18,3362.81
2009-12-21,3350.53
2009-12-22,3376.17
2009-12-23,3451.4
2009-12-24,3478.64
2009-12-29,3487.24
2009-12-30,3491.96
2009-12-31,3496.17
2010-01-04,3555.76
2010-01-05,3617.5
2010-01-06,3622.2
2010-01-07,3623.26
2010-01-08,3608.65
2010-01-11,3628.02
2010-01-12,3602.67
2010-01-13,3637.19
2010-01-14,3668.8
2010-01-15,3672.89
2010-01-18,3697.14
2010-01-19,3662.68
2010-01-20,3648.81
2010-01-21,3576.15
2010-01-22,3538.86
2010-01-25,3503.61
2010-01-27,3363.04
2010-01-28,3373.76
2010-01-29,3384.16
2010-02-01,3435.91
2010-02-02,3395.1
2010-02-03,3451.69
2010-02-04,3382.78
2010-02-05,3288.82
2010-02-06,3330.42
2010-02-08,3329.43
2010-02-09,3345.54
2010-02-10,3318.49
2010-02-11,3362.52
2010-02-15,3355.57
2010-02-16,3391.71
2010-02-17,3424.39
2010-02-18,3416.34
2010-02-19,3375.57
2010-02-22,3367.56
2010-02-23,3366.41
2010-02-24,3354.94
2010-02-25,3339.29
2010-02-26,3374.13
2010-03-02,3445.57
2010-03-03,3499.74
2010-03-04,3517.0
2010-03-05,3526.82
2010-03-08,3542.24
2010-03-09,3521.44
2010-03-10,3518.32
2010-03-11,3520.69
2010-03-12,3524.69
2010-03-15,3500.35
2010-03-16,3536.6
2010-03-17,3556.16
2010-03-18,3558.6
2010-03-19,3563.4
2010-03-22,3533.39
2010-03-23,3539.98
2010-03-25,3540.64
2010-03-26,3558.7
2010-03-29,3580.25
2010-03-30,3571.39
2010-03-31,3560.38
2010-04-01,3593.65
2010-04-05,3643.65
2010-04-06,3654.97
2010-04-07,3651.16
2010-04-08,3623.31
2010-04-09,3643.78
2010-04-12,3631.63
2010-04-13,3636.94
2010-04-15,3623.57
2010-04-16,3600.35
2010-04-19,3571.96
2010-04-20,3587.44
2010-04-21,3617.43
2010-04-22,3613.82
2010-04-23,3624.34
2010-04-26,3661.38
2010-04-27,3652.55
2010-04-28,3585.16
2010-04-29,3618.04
2010-04-30,3653.63
2010-05-03,3626.16
2010-05-04,3556.86
2010-05-05,3558.24
2010-05-06,3529.36
2010-05-07,3457.2
2010-05-10,3553.78
2010-05-11,3527.32
2010-05-12,3527.92
2010-05-13,3557.64
2010-05-14,3524.67
2010-05-17,3516.8
2010-05-18,3531.06
2010-05-19,3429.26
2010-05-20,3433.03
2010-05-21,3417.7
2010-05-24,3421.84
2010-05-25,3325.95
2010-05-26,3375.07
2010-05-27,3424.89
2010-05-28,3488.35
2010-05-31,3543.16
2010-06-01,3482.64
2010-06-02,3505.92
2010-06-03,3547.4
2010-06-04,3560.34
2010-06-07,3501.33
2010-06-08,3468.37
2010-06-09,3496.32
2010-06-10,3544.77
2010-06-11,3552.74
2010-06-14,3598.98
2010-06-15,3613.42
2010-06-16,3621.21
2010-06-17,3636.06
2010-06-18,3619.57
2010-06-21,3674.04
2010-06-22,3666.93
2010-06-23,3695.31
2010-06-24,3692.91
2010-06-25,3675.93
2010-06-28,3728.58
2010-06-29,3685.92
2010-06-30,3704.51
2010-07-01,3688.36
2010-07-02,3681.05
2010-07-05,3692.78
2010-07-06,3732.44
2010-07-07,3719.67
2010-07-08,3759.04
2010-07-09,3783.86
2010-07-12,3792.35
2010-07-13,3803.4
2010-07-14,3775.31
2010-07-15,3771.94
2010-07-16,3796.59
2010-07-19,3783.84
2010-07-20,3771.97
2010-07-21,3787.72
2010-07-22,3810.1
2010-07-23,3795.96
2010-07-26,3770.92
2010-07-27,3776.26
2010-07-28,3759.83
2010-07-29,3747.15
2010-07-30,3736.02
2010-08-02,3773.2
2010-08-03,3785.56
2010-08-04,3786.59
2010-08-05,3774.53
2010-08-06,3773.52
2010-08-09,3808.91
2010-08-10,3785.34
2010-08-11,3759.95
2010-08-12,3768.67
2010-08-13,3814.93
2010-08-16,3798.32
2010-08-17,3801.02
2010-08-18,3847.91
2010-08-19,3883.52
2010-08-20,3852.12
2010-08-23,3887.84
2010-08-24,3861.46
2010-08-25,3836.34
2010-08-26,3848.06
2010-08-27,3805.71
2010-08-30,3808.67
2010-08-31,3789.26
2010-09-01,3853.36
2010-09-02,3866.04
2010-09-03,3882.36
2010-09-06,3928.19
2010-09-07,3944.68
2010-09-08,3939.72
2010-09-09,3961.08
2010-09-13,4004.32
2010-09-14,4014.62
2010-09-15,4033.2
2010-09-16,3993.54
2010-09-17,4039.75
2010-09-20,4090.84
2010-09-21,4069.66
2010-09-22,4062.83
2010-09-23,4061.7
2010-09-24,4098.49
2010-09-27,4113.88
2010-09-28,4116.07
2010-09-29,4080.67
2010-09-30,4070.69
2010-10-01,4135.64
2010-10-04,4145.38
2010-10-05,4170.17
2010-10-06,4217.98
2010-10-07,4188.35
2010-10-08,4161.08
2010-10-11,4197.38
2010-10-12,4176.65
2010-10-13,4242.65
2010-10-14,4234.22
2010-10-15,4163.85
2010-10-18,4142.53
2010-10-19,4138.1
2010-10-20,4117.93
2010-10-21,4193.78
2010-10-22,4187.79
2010-10-25,4219.47
2010-10-26,4202.05
2010-10-27,4179.47
2010-10-28,4172.64
2010-10-29,4157.08
2010-11-01,4244.9
2010-11-02,4266.0
2010-11-03,4283.62
2010-11-04,4327.6
2010-11-05,4348.6
2010-11-08,4352.21
2010-11-09,4383.13
2010-11-10,4397.28
2010-11-11,4342.41
2010-11-12,4225.71
2010-11-15,4240.92
2010-11-16,4131.37
2010-11-18,4131.31
2010-11-19,4053.56
2010-11-22,4104.37
2010-11-23,4072.16
2010-11-24,4034.87
2010-11-25,3969.87
2010-11-26,3894.1
2010-11-29,3947.06
2010-11-30,3969.3
2010-12-01,4072.76
2010-12-02,4099.03
2010-12-03,4053.76
2010-12-06,4041.84
2010-12-07,4012.21
2010-12-08,3947.52
2010-12-09,3805.75
2010-12-10,3879.38
2010-12-13,3935.24
2010-12-14,3970.65
2010-12-15,3929.95
2010-12-16,3951.28
2010-12-20,3939.63
2010-12-21,3970.71
2010-12-22,3970.36
2010-12-23,3963.96
2010-12-24,3983.09
2010-12-27,3974.6
2010-12-28,3982.28
2010-12-29,4015.85
2010-12-30,4043.13
2010-12-31,4079.5
2011-01-03,4112.67
2011-01-04,4091.85
2011-01-05,4038.32
2011-01-06,3992.03
2011-01-07,3889.89
2011-01-10,3798.95
2011-01-11,3796.25
2011-01-12,3872.35
2011-01-13,3810.67
2011-01-14,3758.29
2011-01-17,3739.14
2011-01-18,3786.33
2011-01-19,3791.12
2011-01-20,3808.67
2011-01-21,3798.55
2011-01-24,3831.17
2011-01-25,3810.01
2011-01-27,3737.26
2011-01-28,3640.24
2011-01-31,3636.64
2011-02-01,3558.81
2011-02-02,3568.72
2011-02-03,3630.87
2011-02-04,3562.62
2011-02-07,3566.14
2011-02-08,3476.0
2011-02-09,3379.02
2011-02-10,3407.5
2011-02-11,3476.24
2011-02-14,3589.37
2011-02-15,3613.25
2011-02-16,3625.16
2011-02-17,3665.15
2011-02-18,3588.0
2011-02-21,3622.83
2011-02-22,3582.25
2011-02-23,3556.48
2011-02-24,3428.87
2011-02-25,3450.29
2011-02-28,3461.21
2011-03-01,3592.72
2011-03-03,3595.69
2011-03-04,3601.77
2011-03-07,3554.73
2011-03-08,3597.66
2011-03-09,3617.76
2011-03-10,3594.74
2011-03-11,3548.37
2011-03-14,3601.37
2011-03-15,3540.31
2011-03-16,3591.56
2011-03-17,3569.08
2011-03-18,3522.9
2011-03-21,3515.42
2011-03-22,3548.98
2011-03-23,3591.52
2011-03-24,3629.83
2011-03-25,3711.08
2011-03-28,3732.28
2011-03-29,3770.15
2011-03-30,3829.8
2011-03-31,3834.21
2011-04-01,3855.97
2011-04-04,3910.96
2011-04-05,3930.48
2011-04-06,3926.83
2011-04-07,3951.87
2011-04-08,3897.81
2011-04-11,3858.59
2011-04-13,3943.58
2011-04-15,3919.45
2011-04-18,3860.49
2011-04-19,3876.31
2011-04-20,3951.34
2011-04-21,3953.47
2011-04-25,3955.8
2011-04-26,3945.78
2011-04-27,3924.22
2011-04-28,3888.35
2011-04-29,3842.86
2011-05-02,3814.55
2011-05-03,3721.38
2011-05-04,3691.73
2011-05-05,3649.96
2011-05-06,3718.96
2011-05-09,3720.26
2011-05-10,3715.73
2011-05-11,3741.63
2011-05-12,3695.04
2011-05-13,3739.49
2011-05-16,3704.57
2011-05-17,3682.69
2011-05-18,3658.46
2011-05-19,3647.09
2011-05-20,3676.99
2011-05-23,3605.83
2011-05-24,3614.88
2011-05-25,3594.26
2011-05-26,3620.89
2011-05-27,3679.2
2011-05-30,3686.82
2011-05-31,3756.68
2011-06-01,3772.19
2011-06-02,3740.64
2011-06-03,3721.04
2011-06-06,3728.21
2011-06-07,3739.54
2011-06-08,3728.68
2011-06-09,3721.75
2011-06-10,3696.33
2011-06-13,3706.0
2011-06-14,3720.66
2011-06-15,3683.22
2011-06-16,3644.91
2011-06-17,3627.15
2011-06-20,3554.61
2011-06-21,3551.14
2011-06-22,3537.62
2011-06-23,3569.13
2011-06-24,3667.65
2011-06-27,3709.2
2011-06-28,3716.67
2011-06-29,3746.3
2011-06-30,3774.62
2011-07-01,3772.45
2011-07-04,3803.99
2011-07-05,3797.96
2011-07-06,3795.19
2011-07-07,3854.05
2011-07-08,3798.85
2011-07-11,3769.79
2011-07-12,3709.7
2011-07-13,3758.76
2011-07-14,3773.37
2011-07-15,3762.96
2011-07-18,3762.96
2011-07-19,3780.61
2011-07-20,3733.71
2011-07-21,3705.45
2011-07-22,3767.99
2011-07-25,3800.24
2011-07-26,3729.83
2011-07-27,3724.9
2011-07-28,3689.16
2011-07-29,3664.9
2011-08-01,3664.25
2011-08-02,3622.22
2011-08-03,3599.94
2011-08-04,3555.42
2011-08-05,3469.88
2011-08-08,3431.1
2011-08-09,3386.53
2011-08-10,3466.76
2011-08-11,3451.45
2011-08-12,3416.65
2011-08-16,3379.78
2011-08-17,3366.52
2011-08-18,3290.98
2011-08-19,3250.22
2011-08-22,3291.07
2011-08-23,3328.8
2011-08-24,3292.71
2011-08-25,3257.79
2011-08-26,3172.74
2011-08-29,3285.62
2011-08-30,3349.45
2011-09-02,3381.45
2011-09-05,3388.74
2011-09-06,3412.64
2011-09-07,3454.3
2011-09-08,3475.02
2011-09-09,3422.04
2011-09-12,3344.1
2011-09-13,3345.34
2011-09-14,3386.73
2011-09-15,3425.36
2011-09-16,3419.42
2011-09-19,3409.65
2011-09-20,3470.97
2011-09-21,3474.54
2011-09-22,3332.44
2011-09-23,3298.25
2011-09-26,3255.14
2011-09-27,3334.49
2011-09-28,3306.06
2011-09-29,3337.84
2011-09-30,3295.19
2011-10-03,3225.51
2011-10-04,3173.47
2011-10-05,3156.84
2011-10-07,3232.47
2011-10-10,3297.65
2011-10-11,3309.48
2011-10-12,3379.91
2011-10-13,3373.57
2011-10-14,3404.17
2011-10-17,3398.03
2011-10-18,3329.38
2011-10-19,3383.15
2011-10-20,3352.41
2011-10-21,3326.02
2011-10-24,3351.37
2011-10-25,3413.65
2011-10-26,3427.93
2011-10-28,3534.04
2011-10-31,3517.25
2011-11-01,3471.97
2011-11-02,3478.75
2011-11-03,3496.19
2011-11-04,3513.93
2011-11-08,3507.3
2011-11-09,3456.99
2011-11-11,3436.45
2011-11-14,3400.01
2011-11-15,3326.61
2011-11-16,3303.22
2011-11-17,3239.3
2011-11-18,3218.5
2011-11-21,3142.36
2011-11-22,3151.9
2011-11-23,3085.08
2011-11-24,3127.14
2011-11-25,3114.74
2011-11-28,3207.66
2011-11-29,3175.08
2011-11-30,3178.09
2011-12-01,3244.65
2011-12-02,3332.67
2011-12-05,3328.6
2011-12-07,3336.92
2011-12-08,3271.83
2011-12-09,3230.68
2011-12-12,3154.52
2011-12-13,3165.51
2011-12-14,3118.52
2011-12-15,3112.86
2011-12-16,3052.93
2011-12-19,3009.3
2011-12-20,2926.24
2011-12-21,3009.13
2011-12-22,3038.99
2011-12-23,3018.09
2011-12-26,3058.15
2011-12-27,3032.78
2011-12-28,3005.06
2011-12-29,2977.58
2011-12-30,2965.21
2012-01-02,2963.67
2012-01-03,3062.14
2012-01-04,3060.2
2012-01-05,3066.64
2012-01-06,3059.85
2012-01-07,3070.75
2012-01-09,3081.76
2012-01-10,3174.13
2012-01-11,3204.23
2012-01-12,3218.48
2012-01-13,3254.75
2012-01-16,3257.23
2012-01-17,3329.45
2012-01-18,3285.07
2012-01-19,3362.76
2012-01-20,3375.75
2012-01-23,3376.48
2012-01-24,3446.55
2012-01-25,3493.59
2012-01-27,3523.54
2012-01-30,3429.63
2012-01-31,3519.12
2012-02-01,3576.18
2012-02-02,3599.75
2012-02-03,3642.94
2012-02-06,3676.58
2012-02-07,3633.23
2012-02-08,3684.58
2012-02-09,3733.66
2012-02-10,3709.86
2012-02-13,3731.75
2012-02-14,3785.71
2012-02-15,3865.96
2012-02-16,3897.52
2012-02-17,3937.38
2012-02-21,3974.92
2012-02-22,3820.93
2012-02-23,3804.47
2012-02-24,3772.8
2012-02-27,3612.69
2012-02-28,3741.26
2012-02-29,3762.12
2012-03-01,3737.23
2012-03-02,3752.5
2012-03-03,3753.84
2012-03-05,3691.32
2012-03-06,3626.05
2012-03-07,3614.22
2012-03-09,3722.22
2012-03-12,3751.87
2012-03-13,3808.68
2012-03-14,3824.37
2012-03-15,3738.3
2012-03-16,3688.54
2012-03-19,3645.3
2012-03-20,3666.97
2012-03-21,3754.85
2012-03-22,3629.89
2012-03-23,3669.73
2012-03-26,3591.95
2012-03-27,3618.45
2012-03-28,3566.43
2012-03-29,3568.96
2012-03-30,3666.23
2012-04-02,3704.4
2012-04-03,3733.29
2012-04-04,3717.36
2012-04-09,3640.52
2012-04-10,3641.24
2012-04-11,3605.73
2012-04-12,3638.82
2012-04-13,3590.53
2012-04-16,3610.23
2012-04-17,3653.1
2012-04-18,3668.21
2012-04-19,3667.51
2012-04-20,3626.55
2012-04-23,3541.8
2012-04-24,3549.3
2012-04-25,3519.53
2012-04-26,3487.21
2012-04-27,3473.22
2012-04-28,3497.23
2012-04-30,3521.89
2012-05-02,3506.3
2012-05-03,3459.69
2012-05-04,3387.67
2012-05-07,3430.24
2012-05-08,3350.11
2012-05-09,3312.72
2012-05-10,3317.71
2012-05-11,3287.92
2012-05-14,3259.65
2012-05-15,3278.58
2012-05-16,3221.58
2012-05-17,3211.28
2012-05-18,3203.01
2012-05-21,3234.86
2012-05-22,3198.03
2012-05-23,3174.93
2012-05-24,3222.7
2012-05-25,3231.97
2012-05-28,3280.84
2012-05-29,3282.79
2012-05-30,3246.19
2012-05-31,3226.81
2012-06-01,3167.02
2012-06-04,3167.1
2012-06-05,3175.98
2012-06-06,3272.73
2012-06-07,3311.52
2012-06-08,3327.69
2012-06-11,3316.28
2012-06-12,3365.5
2012-06-13,3357.47
2012-06-14,3300.0
2012-06-15,3354.85
2012-06-18,3300.83
2012-06-19,3313.63
2012-06-20,3347.26
2012-06-21,3383.1
2012-06-22,3370.63
2012-06-25,3355.1
2012-06-26,3358.69
2012-06-27,3383.16
2012-06-28,3380.86
2012-06-29,3474.93
2012-07-02,3496.33
2012-07-03,3521.77
2012-07-04,3542.1
2012-07-05,3574.34
2012-07-06,3561.18
2012-07-09,3505.41
2012-07-10,3554.32
2012-07-11,3524.63
2012-07-12,3482.42
2012-07-13,3466.99
2012-07-16,3443.58
2012-07-17,3420.55
2012-07-18,3441.93
2012-07-19,3457.32
2012-07-20,3442.5
2012-07-23,3358.22
2012-07-24,3370.89
2012-07-25,3340.8
2012-07-26,3283.48
2012-07-27,3303.04
2012-07-30,3378.27
2012-07-31,3379.08
2012-08-01,3393.75
2012-08-02,3395.94
2012-08-03,3379.44
2012-08-06,3410.29
2012-08-07,3445.25
2012-08-08,3435.51
2012-08-09,3434.32
2012-08-10,3428.06
2012-08-13,3459.35
2012-08-14,3473.03
2012-08-16,3462.71
2012-08-17,3450.8
2012-08-21,3485.63
2012-08-22,3470.77
2012-08-23,3466.16
2012-08-24,3444.33
2012-08-27,3397.74
2012-08-28,3357.56
2012-08-29,3318.47
2012-08-30,3320.66
2012-08-31,3291.94
2012-09-03,3292.56
2012-09-04,3316.62
2012-09-05,3284.04
2012-09-06,3291.09
2012-09-07,3353.1
2012-09-08,3366.18
2012-09-10,3372.56
2012-09-11,3382.47
2012-09-12,3406.83
2012-09-13,3401.23
2012-09-14,3483.56
2012-09-17,3551.7
2012-09-18,3563.53
2012-09-20,3519.41
2012-09-21,3623.11
2012-09-24,3648.01
2012-09-25,3651.72
2012-09-26,3641.64
2012-09-27,3650.09
2012-09-28,3691.37
2012-10-01,3721.63
2012-10-03,3743.36
2012-10-04,3775.32
2012-10-05,3749.5
2012-10-08,3701.2
2012-10-09,3723.48
2012-10-10,3669.5
2012-10-11,3726.32
2012-10-12,3714.32
2012-10-15,3705.93
2012-10-16,3657.69
2012-10-17,3656.45
2012-10-18,3699.85
2012-10-19,3666.51
2012-10-22,3677.28
2012-10-23,3660.25
2012-10-25,3660.54
2012-10-26,3628.88
2012-10-29,3631.99
2012-10-30,3585.43
2012-10-31,3606.42
2012-11-01,3653.94
2012-11-02,3684.29
2012-11-05,3677.84
2012-11-06,3680.66
2012-11-07,3712.19
2012-11-08,3700.82
2012-11-09,3663.63
2012-11-12,3663.49
2012-11-13,3658.83
2012-11-15,3636.9
2012-11-16,3594.88
2012-11-19,3577.14
2012-11-20,3567.16
2012-11-21,3586.39
2012-11-22,3597.38
2012-11-23,3597.09
2012-11-26,3618.8
2012-11-27,3665.72
2012-11-29,3722.39
2012-11-30,3772.54
2012-12-03,3794.52
2012-12-04,3801.25
2012-12-05,3812.82
2012-12-06,3845.47
2012-12-07,3819.36
2012-12-10,3825.39
2012-12-11,3801.18
2012-12-12,3800.1
2012-12-13,3761.2
2012-12-14,3791.78
2012-12-17,3803.08
2012-12-18,3832.66
2012-12-19,3871.48
2012-12-20,3859.95
2012-12-21,3799.26
2012-12-24,3818.72
2012-12-26,3840.89
2012-12-27,3817.64
2012-12-28,3845.31
2012-12-31,3852.79
2013-01-01,3898.33
2013-01-02,3932.51
2013-01-03,3952.53
2013-01-04,3961.05
2013-01-07,3964.83
2013-01-08,3964.26
2013-01-09,3951.16
2013-01-10,3939.31
2013-01-11,3905.79
2013-01-14,3957.74
2013-01-15,3978.72
2013-01-16,3930.86
2013-01-17,3954.01
2013-01-18,3947.8
2013-01-21,3966.24
2013-01-22,3928.92
2013-01-23,3910.2
2013-01-24,3849.43
2013-01-25,3904.43
2013-01-28,3916.93
2013-01-29,3888.14
2013-01-30,3894.73
2013-01-31,3891.52
2013-02-01,3886.22
2013-02-04,3858.96
2013-02-05,3827.69
2013-02-06,3836.65
2013-02-07,3811.07
2013-02-08,3779.75
2013-02-11,3770.81
2013-02-12,3773.94
2013-02-13,3758.94
2013-02-14,3717.93
2013-02-15,3722.18
2013-02-18,3735.08
2013-02-19,3774.89
2013-02-20,3781.05
2013-02-21,3710.58
2013-02-22,3718.51
2013-02-25,3717.19
2013-02-26,3656.85
2013-02-27,3682.03
2013-02-28,3594.86
2013-03-01,3626.37
2013-03-04,3595.24
2013-03-05,3661.9
2013-03-06,3689.85
2013-03-07,3714.94
2013-03-08,3753.44
2013-03-11,3749.06
2013-03-12,3719.96
2013-03-13,3680.62
2013-03-14,3715.66
2013-03-15,3702.64
2013-03-18,3666.54
2013-03-19,3595.02
2013-03-20,3533.45
2013-03-21,3494.76
2013-03-22,3504.47
2013-03-25,3494.09
2013-03-26,3486.78
2013-03-28,3524.37
2013-04-01,3547.88
2013-04-02,3591.82
2013-04-03,3528.56
2013-04-04,3465.62
2013-04-05,3474.25
2013-04-08,3477.69
2013-04-09,3447.22
2013-04-10,3488.68
2013-04-11,3496.0
2013-04-12,3486.21
2013-04-15,3486.89
2013-04-16,3565.69
2013-04-17,3571.88
2013-04-18,3626.53
2013-04-22,3658.9
2013-04-23,3655.31
2013-04-25,3697.59
2013-04-26,3661.37
2013-04-29,3710.21
2013-04-30,3718.12
2013-05-02,3758.55
2013-05-03,3738.36
2013-05-06,3772.84
2013-05-07,3812.76
2013-05-08,3798.01
2013-05-09,3783.07
2013-05-10,3814.15
2013-05-11,3823.01
2013-05-13,3738.73
2013-05-14,3742.87
2013-05-15,3829.55
2013-05-16,3855.9
2013-05-17,3866.92
2013-05-20,3837.7
2013-05-21,3798.56
2013-05-22,3781.68
2013-05-23,3678.14
2013-05-24,3705.2
2013-05-27,3761.08
2013-05-28,3776.57
2013-05-29,3759.65
2013-05-30,3755.68
2013-05-31,3680.75
2013-06-03,3658.99
2013-06-04,3653.2
2013-06-05,3649.09
2013-06-06,3655.06
2013-06-07,3626.12
2013-06-10,3595.64
2013-06-11,3535.03
2013-06-12,3500.37
2013-06-13,3446.56
2013-06-14,3516.67
2013-06-17,3540.83
2013-06-18,3525.16
2013-06-19,3541.65
2013-06-20,3435.33
2013-06-21,3421.32
2013-06-24,3356.66
2013-06-25,3368.28
2013-06-26,3355.85
2013-06-27,3392.82
2013-06-28,3487.68
2013-07-01,3548.34
2013-07-02,3537.47
2013-07-03,3459.31
2013-07-04,3495.08
2013-07-05,3506.9
2013-07-08,3494.26
2013-07-09,3536.37
2013-07-10,3517.71
2013-07-11,3575.87
2013-07-12,3612.86
2013-07-15,3633.49
2013-07-16,3567.29
2013-07-17,3561.51
2013-07-18,3596.7
2013-07-19,3590.04
2013-07-22,3589.56
2013-07-23,3626.92
2013-07-24,3550.41
2013-07-25,3498.25
2013-07-26,3477.64
2013-07-29,3442.12
2013-07-30,3369.79
2013-07-31,3375.14
2013-08-01,3345.31
2013-08-02,3309.47
2013-08-05,3328.37
2013-08-06,3244.48
2013-08-07,3265.77
2013-08-08,3310.79
2013-08-12,3348.21
2013-08-13,3408.79
2013-08-14,3434.4
2013-08-16,3288.69
2013-08-19,3240.25
2013-08-20,3242.83
2013-08-21,3170.98
2013-08-22,3259.68
2013-08-23,3307.15
2013-08-26,3324.39
2013-08-27,3211.62
2013-08-28,3223.43
2013-08-29,3305.83
2013-08-30,3333.43
2013-09-02,3378.38
2013-09-03,3257.37
2013-09-04,3322.39
2013-09-05,3391.84
2013-09-06,3429.57
2013-09-10,3545.2
2013-09-11,3577.1
2013-09-12,3525.67
2013-09-13,3545.64
2013-09-16,3511.52
2013-09-17,3535.5
2013-09-18,3555.42
2013-09-19,3692.61
2013-09-20,3658.34
2013-09-23,3601.47
2013-09-24,3603.3
2013-09-25,3600.39
2013-09-26,3597.7
2013-09-27,3566.01
2013-09-30,3511.05
2013-10-01,3537.73
2013-10-03,3632.76
