Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2009-01-01,,,,1000.0,,
2009-01-02,,,,1000.65,,
2009-01-05,,,,1034.57,,
2009-01-06,,,,1042.41,,
2009-01-07,,,,999.82,,
2009-01-09,,,,995.55,,
2009-01-12,,,,964.08,,
2009-01-13,,,,965.24,,
2009-01-14,,,,991.21,,
2009-01-15,,,,951.43,,
2009-01-16,,,,972.46,,
2009-01-19,,,,976.66,,
2009-01-20,,,,952.28,,
2009-01-21,,,,933.77,,
2009-01-22,,,,933.53,,
2009-01-23,,,,909.0,,
2009-01-27,,,,925.71,,
2009-01-28,,,,954.96,,
2009-01-29,,,,956.17,,
2009-01-30,,,,974.47,,
2009-02-02,,,,944.59,,
2009-02-03,,,,953.61,,
2009-02-04,,,,962.76,,
2009-02-05,,,,955.17,,
2009-02-06,,,,979.2,,
2009-02-09,,,,1005.05,,
2009-02-10,,,,1005.58,,
2009-02-11,,,,1004.21,,
2009-02-12,,,,991.5,,
2009-02-13,,,,1008.04,,
2009-02-16,,,,977.21,,
2009-02-17,,,,947.07,,
2009-02-18,,,,940.44,,
2009-02-19,,,,943.86,,
2009-02-20,,,,924.37,,
2009-02-24,,,,921.42,,
2009-02-25,,,,936.21,,
2009-02-26,,,,942.03,,
2009-02-27,,,,935.13,,
2009-03-02,,,,903.51,,
2009-03-03,,,,888.43,,
2009-03-04,,,,898.65,,
2009-03-05,,,,880.48,,
2009-03-06,,,,893.85,,
2009-03-09,,,,876.16,,
2009-03-12,,,,903.78,,
2009-03-13,,,,944.33,,
2009-03-16,,,,962.66,,
2009-03-17,,,,949.17,,
2009-03-18,,,,963.24,,
2009-03-19,,,,968.1,,
2009-03-20,,,,970.89,,
2009-03-23,,,,1014.89,,
2009-03-24,,,,1007.57,,
2009-03-25,,,,1016.65,,
2009-03-26,,,,1052.76,,
2009-03-27,,,,1072.66,,
2009-03-30,,,,1011.18,,
2009-03-31,,,,1029.27,,
2009-04-01,,,,1045.99,,
2009-04-02,,,,1097.51,,
2009-04-06,,,,1104.48,,
2009-04-08,,,,1132.22,,
2009-04-09,,,,1132.03,,
2009-04-13,,,,1146.83,,
2009-04-15,,,,1170.92,,
2009-04-16,,,,1137.09,,
2009-04-17,,,,1148.22,,
2009-04-20,,,,1142.95,,
2009-04-21,,,,1123.11,,
2009-04-22,,,,1108.71,,
2009-04-23,,,,1150.41,,
2009-04-24,,,,1165.85,,
2009-04-27,,,,1160.5,,
2009-04-28,,,,1131.46,,
2009-04-29,,,,1174.28,,
2009-05-04,,,,1243.52,,
2009-05-05,,,,1243.56,,
2009-05-06,,,,1226.01,,
2009-05-07,,,,1244.02,,
2009-05-08,,,,1224.23,,
2009-05-11,,,,1203.98,,
2009-05-12,,,,1237.89,,
2009-05-13,,,,1216.15,,
2009-05-14,,,,1207.95,,
2009-05-15,,,,1233.9,,
2009-05-18,,,,1433.68,,
2009-05-19,,,,1450.09,,
2009-05-20,,,,1463.98,,
2009-05-21,,,,1441.11,,
2009-05-22,,,,1436.36,,
2009-05-25,,,,1433.42,,
2009-05-26,,,,1406.35,,
2009-05-27,,,,1467.58,,
2009-05-28,,,,1490.17,,
2009-05-29,,,,1530.02,,
2009-06-01,,,,1552.3,,
2009-06-02,,,,1567.1,,
2009-06-03,,,,1564.23,,
2009-06-04,,,,1566.95,,
2009-06-05,,,,1587.37,,
2009-06-08,,,,1526.75,,
2009-06-09,,,,1572.64,,
2009-06-10,,,,1597.65,,
2009-06-11,,,,1576.9,,
2009-06-12,,,,1557.31,,
2009-06-15,,,,1543.96,,
2009-06-16,,,,1567.76,,
2009-06-17,,,,1516.89,,
2009-06-18,,,,1488.18,,
2009-06-19,,,,1508.62,,
2009-06-22,,,,1488.32,,
2009-06-23,,,,1484.3,,
2009-06-24,,,,1503.29,,
2009-06-25,,,,1488.06,,
2009-06-26,,,,1532.34,,
2009-06-29,,,,1528.89,,
2009-06-30,,,,1509.7,,
2009-07-01,,,,1522.7,,
2009-07-02,,,,1540.15,,
2009-07-03,,,,1564.88,,
2009-07-06,,,,1482.53,,
2009-07-07,,,,1494.95,,
2009-07-08,,,,1457.23,,
2009-07-09,,,,1449.81,,
2009-07-10,,,,1436.98,,
2009-07-13,,,,1433.75,,
2009-07-14,,,,1484.69,,
2009-07-15,,,,1521.71,,
2009-07-16,,,,1519.3,,
2009-07-17,,,,1579.88,,
2009-07-20,,,,1638.85,,
2009-07-21,,,,1625.59,,
2009-07-22,,,,1608.66,,
2009-07-23,,,,1654.2,,
2009-07-24,,,,1681.18,,
2009-07-27,,,,1685.5,,
2009-07-28,,,,1672.36,,
2009-07-29,,,,1652.4,,
2009-07-30,,,,1689.86,,
2009-07-31,,,,1723.85,,
2009-08-03,,,,1755.59,,
2009-08-04,,,,1748.2,,
2009-08-05,,,,1760.59,,
2009-08-06,,,,1707.67,,
2009-08-07,,,,1671.57,,
2009-08-10,,,,1653.99,,
2009-08-11,,,,1669.79,,
2009-08-12,,,,1646.59,,
2009-08-13,,,,1709.62,,
2009-08-14,,,,1701.2,,
2009-08-17,,,,1625.93,,
2009-08-18,,,,1647.53,,
2009-08-19,,,,1616.54,,
2009-08-20,,,,1645.3,,
2009-08-21,,,,1679.1,,
2009-08-24,,,,1716.53,,
2009-08-25,,,,1712.72,,
2009-08-26,,,,1722.38,,
2009-08-27,,,,1714.6,,
2009-08-28,,,,1729.0,,
2009-08-31,,,,1709.02,,
2009-09-01,,,,1708.0,,
2009-09-02,,,,1707.61,,
2009-09-03,,,,1709.74,,
2009-09-04,,,,1737.63,,
2009-09-07,,,,1779.75,,
2009-09-08,,,,1786.67,,
2009-09-09,,,,1786.78,,
2009-09-10,,,,1791.06,,
2009-09-11,,,,1801.88,,
2009-09-14,,,,1800.8,,
2009-09-15,,,,1829.0,,
2009-09-16,,,,1874.45,,
2009-09-17,,,,1895.64,,
2009-09-18,,,,1897.6,,
2009-09-22,,,,1917.82,,
2009-09-23,,,,1897.73,,
2009-09-24,,,,1890.32,,
2009-09-25,,,,1864.76,,
2009-09-29,,,,1887.82,,
2009-09-30,,,,1921.4,,
2009-10-01,,,,1931.33,,
2009-10-05,,,,1895.64,,
2009-10-06,,,,1917.67,,
2009-10-07,,,,1890.76,,
2009-10-08,,,,1903.41,,
2009-10-09,,,,1876.6,,
2009-10-12,,,,1917.29,,
2009-10-14,,,,1950.57,,
2009-10-15,,,,1953.69,,
2009-10-16,,,,1965.16,,
2009-10-17,,,,1964.94,,
2009-10-20,,,,1964.57,,
2009-10-21,,,,1936.57,,
2009-10-22,,,,1908.1,,
2009-10-23,,,,1921.85,,
2009-10-26,,,,1912.97,,
2009-10-27,,,,1859.48,,
2009-10-28,,,,1837.97,,
2009-10-29,,,,1813.98,,
2009-10-30,,,,1822.23,,
2009-11-03,,,,1770.1,,
2009-11-04,,,,1830.93,,
2009-11-05,,,,1852.12,,
2009-11-06,,,,1860.17,,
2009-11-09,,,,1900.82,,
