Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
1995-01-02,,,,1000.0,,
1995-01-03,,,,1170.35,,
1995-01-04,,,,1162.69,,
1995-01-05,,,,1142.31,,
1995-01-06,,,,1150.53,,
1995-01-09,,,,1109.86,,
1995-01-10,,,,1099.51,,
1995-01-11,,,,1099.73,,
1995-01-12,,,,1101.39,,
1995-01-13,,,,1088.6,,
1995-01-16,,,,1088.25,,
1995-01-17,,,,1097.63,,
1995-01-18,,,,1084.21,,
1995-01-19,,,,1086.03,,
1995-01-20,,,,1085.49,,
1995-01-23,,,,1061.14,,
1995-01-24,,,,1036.16,,
1995-01-25,,,,1009.06,,
1995-01-27,,,,989.18,,
1995-01-30,,,,996.84,,
1995-01-31,,,,983.77,,
1995-02-01,,,,991.91,,
1995-02-02,,,,989.83,,
1995-02-03,,,,975.95,,
1995-02-06,,,,978.67,,
1995-02-07,,,,965.54,,
1995-02-08,,,,962.88,,
1995-02-09,,,,951.04,,
1995-02-10,,,,946.48,,
1995-02-13,,,,955.0,,
1995-02-14,,,,937.94,,
1995-02-15,,,,955.91,,
1995-02-16,,,,947.73,,
1995-02-17,,,,940.6,,
1995-02-20,,,,926.95,,
1995-02-21,,,,918.18,,
1995-02-22,,,,904.8,,
1995-02-23,,,,915.28,,
1995-02-24,,,,943.13,,
1995-02-28,,,,929.15,,
1995-03-01,,,,937.74,,
1995-03-02,,,,953.59,,
1995-03-03,,,,957.79,,
1995-03-06,,,,963.36,,
1995-03-07,,,,972.34,,
1995-03-08,,,,974.68,,
1995-03-09,,,,970.99,,
1995-03-10,,,,988.12,,
1995-03-13,,,,976.69,,
1995-03-14,,,,965.01,,
1995-03-15,,,,974.47,,
1995-03-16,,,,965.33,,
1995-03-23,,,,930.44,,
1995-03-24,,,,921.65,,
1995-03-27,,,,918.72,,
1995-03-28,,,,922.73,,
1995-03-29,,,,906.32,,
1995-03-30,,,,911.39,,
1995-03-31,,,,912.29,,
1995-04-03,,,,902.7,,
1995-04-04,,,,910.9,,
1995-04-05,,,,925.47,,
1995-04-06,,,,931.27,,
1995-04-07,,,,954.31,,
1995-04-10,,,,937.4,,
1995-04-17,,,,939.29,,
1995-04-18,,,,941.03,,
1995-04-19,,,,935.66,,
1995-04-20,,,,932.15,,
1995-04-21,,,,931.89,,
1995-04-24,,,,920.55,,
1995-04-25,,,,918.56,,
1995-04-26,,,,907.8,,
1995-04-27,,,,891.71,,
1995-04-28,,,,885.33,,
1995-05-02,,,,866.74,,
1995-05-03,,,,868.12,,
1995-05-04,,,,861.89,,
1995-05-05,,,,872.6,,
1995-05-08,,,,883.43,,
1995-05-09,,,,896.92,,
1995-05-10,,,,901.37,,
1995-05-12,,,,899.86,,
1995-05-15,,,,893.04,,
1995-05-16,,,,879.03,,
1995-05-17,,,,886.94,,
1995-05-18,,,,894.26,,
1995-05-19,,,,896.87,,
1995-05-22,,,,889.6,,
1995-05-23,,,,890.49,,
1995-05-24,,,,883.62,,
1995-05-25,,,,886.59,,
1995-05-26,,,,894.23,,
1995-05-29,,,,893.41,,
1995-05-30,,,,904.2,,
1995-05-31,,,,935.75,,
1995-06-01,,,,952.48,,
1995-06-02,,,,949.01,,
1995-06-05,,,,944.6,,
1995-06-06,,,,944.99,,
1995-06-07,,,,948.07,,
1995-06-08,,,,941.21,,
1995-06-09,,,,939.95,,
1995-06-12,,,,938.91,,
1995-06-13,,,,929.39,,
1995-06-14,,,,931.17,,
1995-06-15,,,,923.6,,
1995-06-16,,,,924.52,,
1995-06-19,,,,924.45,,
1995-06-20,,,,924.63,,
1995-06-21,,,,924.8,,
1995-06-22,,,,917.76,,
1995-06-23,,,,912.22,,
1995-06-26,,,,896.13,,
1995-06-27,,,,889.32,,
1995-06-28,,,,898.01,,
1995-06-29,,,,894.95,,
1995-06-30,,,,896.08,,
1995-07-03,,,,887.26,,
1995-07-04,,,,879.97,,
1995-07-05,,,,879.71,,
1995-07-06,,,,873.62,,
1995-07-07,,,,867.28,,
1995-07-10,,,,867.01,,
1995-07-11,,,,860.13,,
1995-07-12,,,,880.22,,
1995-07-13,,,,886.49,,
1995-07-14,,,,891.32,,
1995-07-17,,,,903.05,,
1995-07-18,,,,912.16,,
1995-07-19,,,,915.36,,
1995-07-20,,,,917.17,,
1995-07-21,,,,913.04,,
1995-07-25,,,,910.81,,
1995-07-26,,,,924.46,,
1995-07-27,,,,923.72,,
1995-07-28,,,,916.02,,
1995-07-31,,,,910.09,,
1995-08-01,,,,909.23,,
1995-08-02,,,,915.07,,
1995-08-03,,,,908.79,,
1995-08-04,,,,906.97,,
1995-08-07,,,,901.43,,
1995-08-08,,,,879.85,,
1995-08-09,,,,895.46,,
1995-08-11,,,,895.71,,
1995-08-14,,,,894.01,,
1995-08-16,,,,871.07,,
1995-08-17,,,,865.7,,
1995-08-21,,,,857.35,,
1995-08-22,,,,854.72,,
1995-08-24,,,,863.11,,
1995-08-25,,,,848.46,,
1995-08-28,,,,845.78,,
1995-08-31,,,,831.52,,
1995-09-01,,,,825.93,,
1995-09-04,,,,822.66,,
1995-09-05,,,,803.01,,
1995-09-06,,,,793.47,,
1995-09-07,,,,793.35,,
1995-09-08,,,,787.66,,
1995-09-11,,,,787.05,,
1995-09-12,,,,780.94,,
1995-09-13,,,,771.37,,
1995-09-14,,,,766.96,,
1995-09-15,,,,758.52,,
1995-09-18,,,,752.49,,
1995-09-19,,,,718.46,,
1995-09-20,,,,695.17,,
1995-09-21,,,,691.37,,
1995-09-22,,,,701.86,,
1995-09-25,,,,718.16,,
1995-09-26,,,,741.46,,
1995-09-27,,,,735.08,,
1995-09-28,,,,720.66,,
1995-09-29,,,,704.07,,
1995-10-04,,,,711.23,,
1995-10-05,,,,711.86,,
1995-10-06,,,,723.36,,
1995-10-09,,,,738.11,,
1995-10-10,,,,739.42,,
1995-10-11,,,,731.22,,
1995-10-12,,,,727.75,,
1995-10-13,,,,714.67,,
1995-10-16,,,,703.36,,
1995-10-17,,,,698.24,,
1995-10-18,,,,691.95,,
1995-10-19,,,,688.84,,
1995-10-20,,,,675.55,,
1995-10-23,,,,676.15,,
1995-10-26,,,,656.28,,
1995-10-27,,,,648.15,,
1995-10-30,,,,647.42,,
1995-10-31,,,,642.9,,
1995-11-01,,,,645.51,,
1995-11-02,,,,648.97,,
1995-11-03,,,,648.52,,
1995-11-06,,,,645.53,,
1995-11-08,,,,627.09,,
1995-11-09,,,,623.82,,
1995-11-10,,,,605.62,,
1995-11-13,,,,592.47,,
1995-11-14,,,,591.81,,
1995-11-15,,,,616.21,,
1995-11-16,,,,619.53,,
1995-11-17,,,,607.39,,
1995-11-20,,,,604.11,,
1995-11-21,,,,593.12,,
1995-11-22,,,,591.11,,
1995-11-23,,,,579.59,,
1995-11-24,,,,585.43,,
1995-11-27,,,,594.49,,
1995-11-28,,,,589.42,,
1995-11-29,,,,585.39,,
1995-11-30,,,,589.08,,
1995-12-01,,,,587.7,,
1995-12-04,,,,588.59,,
1995-12-05,,,,585.34,,
1995-12-06,,,,592.47,,
1995-12-07,,,,579.34,,
1995-12-08,,,,576.36,,
1995-12-11,,,,567.55,,
1995-12-12,,,,566.53,,
1995-12-13,,,,562.53,,
1995-12-14,,,,554.29,,
1995-12-15,,,,555.24,,
1995-12-18,,,,553.15,,
1995-12-19,,,,550.77,,
1995-12-20,,,,551.95,,
1995-12-21,,,,549.81,,
1995-12-22,,,,553.57,,
1996-01-01,553.57,555.82,553.57,555.82,,
1996-01-02,,,,553.67,,
1996-01-03,,,,557.26,,
1996-01-04,,,,552.61,,
1996-01-05,,,,551.61,,
1996-01-08,551.61,551.61,550.37,550.37,,
1996-01-09,,,,551.87,,
1996-01-10,,,,546.12,,
1996-01-11,,,,544.68,,
1996-01-12,,,,544.92,,
1996-01-15,,,,548.88,,
1996-01-16,,,,547.87,,
1996-01-17,,,,546.26,,
1996-01-18,,,,546.26,,
1996-01-19,,,,547.34,,
1996-01-22,,,,546.28,,
1996-01-23,,,,544.31,,
1996-01-24,,,,538.65,,
1996-01-25,,,,540.82,,
1996-01-29,,,,544.11,,
1996-01-30,,,,547.43,,
1996-01-31,,,,555.33,,
1996-02-01,,,,554.45,,
1996-02-02,,,,568.39,,
1996-02-05,,,,577.44,,
1996-02-06,,,,575.3,,
1996-02-07,,,,577.66,,
1996-02-08,,,,596.45,,
1996-02-09,,,,617.33,,
1996-02-12,,,,646.22,,
1996-02-13,,,,647.0,,
1996-02-14,,,,666.14,,
1996-02-15,,,,660.35,,
1996-02-16,,,,644.9,,
1996-02-19,,,,642.37,,
1996-02-20,,,,632.7,,
1996-02-22,,,,640.42,,
1996-02-23,,,,647.75,,
1996-02-26,,,,661.71,,
1996-02-27,,,,668.96,,
1996-02-28,,,,667.36,,
1996-02-29,,,,667.41,,
1996-03-01,,,,669.36,,
1996-03-04,,,,679.06,,
1996-03-06,,,,677.72,,
1996-03-07,,,,678.26,,
1996-03-08,,,,679.71,,
1996-03-11,,,,671.35,,
1996-03-12,,,,667.35,,
1996-03-13,,,,668.93,,
1996-03-14,,,,670.69,,
1996-03-15,,,,668.19,,
1996-03-18,,,,665.11,,
1996-03-19,,,,683.91,,
1996-03-21,,,,684.27,,
1996-03-22,,,,683.46,,
1996-03-25,,,,684.67,,
1996-03-26,,,,683.78,,
1996-03-27,,,,684.26,,
1996-03-29,,,,690.68,,
1996-04-02,,,,702.33,,
1996-04-03,,,,707.94,,
1996-04-04,,,,704.67,,
1996-04-05,,,,713.64,,
1996-04-08,,,,720.86,,
1996-04-09,,,,720.56,,
1996-04-10,,,,717.95,,
1996-04-11,,,,714.29,,
1996-04-12,,,,721.77,,
1996-04-15,,,,730.02,,
1996-04-16,,,,730.79,,
1996-04-17,,,,746.71,,
1996-04-18,,,,758.92,,
1996-04-22,,,,760.73,,
1996-04-23,,,,765.72,,
1996-04-24,,,,798.34,,
1996-04-25,,,,803.43,,
1996-04-26,,,,792.12,,
1996-04-30,,,,798.51,,
1996-05-02,,,,802.63,,
1996-05-03,,,,796.64,,
1996-05-06,,,,794.76,,
1996-05-08,,,,807.26,,
1996-05-09,,,,798.07,,
1996-05-10,,,,795.54,,
1996-05-13,,,,785.18,,
1996-05-14,,,,783.49,,
1996-05-15,,,,779.46,,
1996-05-16,,,,780.76,,
1996-05-17,,,,769.44,,
1996-05-20,,,,769.47,,
1996-05-21,,,,770.25,,
1996-05-22,,,,771.69,,
1996-05-23,,,,771.62,,
1996-05-24,,,,782.09,,
1996-05-27,,,,763.19,,
